Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months
2034-GDRCN,Female,47,No,0,San Diego,92122,32.85723,-117.209774,0,2
2037-SGXHH,Male,25,Yes,0,Campo Seco,95226,38.233879,-120.861666,1,38
2037-XJFUP,Male,24,Yes,0,Temecula,92592,33.507255,-117.029473,1,33
2038-LLMLM,Female,35,No,0,El Centro,92243,32.770393,-115.60915,0,48
2038-OEQZH,Male,63,No,0,Menifee,92584,33.653338,-117.178271,0,4
2038-YSEZE,Female,48,No,0,Los Angeles,90046,34.108455,-118.362081,0,29
2039-JONDJ,Male,50,No,0,Burbank,91504,34.213049,-118.317651,0,27
2040-LDIWQ,Male,51,Yes,0,Woodland Hills,91367,34.178068,-118.615714,8,65
2040-OBMLJ,Male,24,No,0,Dunlap,93621,36.789213,-119.140338,0,31
2040-VZIKE,Female,56,Yes,0,Stevinson,95374,37.316807,-120.855753,3,49
2040-XBAVJ,Male,51,Yes,1,Malibu,90263,34.037037,-118.705803,0,72
2041-JIJCI,Female,37,No,0,Wendel,96136,40.345949,-120.081187,0,5
2043-WVTQJ,Male,61,Yes,0,Westminster,92683,33.752591,-117.993661,10,1
2045-BMBTJ,Female,80,No,0,South El Monte,91733,34.04622,-118.053753,0,33
2049-BAFNW,Female,60,No,0,Vallejo,94592,38.093701,-122.276589,0,1
2050-ONYDQ,Female,48,Yes,1,Montara,94037,37.540582,-122.509594,7,65
2054-PJOCK,Female,32,No,0,Corona,92881,33.833686,-117.513063,0,60
2055-BFOCC,Male,65,Yes,0,Likely,96116,41.266008,-120.490731,1,63
2055-PDADH,Female,71,No,0,Big Bend,96011,41.096569,-121.879082,0,3
2055-SIFSS,Female,75,Yes,0,Westmorland,92281,33.03679,-115.60503,5,55
2056-EVGZL,Male,56,Yes,2,West Covina,91790,34.066964,-117.937007,9,68
2057-BOYKM,Female,70,Yes,0,Inglewood,90305,33.958134,-118.330905,10,72
2057-ZBLPD,Female,50,Yes,0,Los Gatos,95032,37.233034,-121.947427,3,21
2058-DCJBE,Male,32,No,0,Los Angeles,90012,34.065875,-118.238728,0,5
2061-VVFST,Female,57,Yes,0,Whittier,90606,33.976678,-118.065875,1,37
2065-MMKGR,Female,47,No,0,Diamond Springs,95619,38.683605,-120.811852,0,29
2067-QYTCF,Female,41,Yes,0,Los Angeles,90057,34.061918,-118.277939,4,64
2068-WWXQZ,Male,61,No,0,Whittier,90604,33.929704,-118.01208,0,46
2070-FNEXE,Female,77,No,2,Pasadena,91107,34.159007,-118.087353,0,7
2070-XYMFH,Female,66,No,0,Long Beach,90815,33.797638,-118.11662,0,23
2072-ZVJJX,Male,47,Yes,0,Sacramento,95818,38.556306,-121.495817,5,68
2073-QBVBI,Female,59,Yes,0,Los Angeles,90077,34.102084,-118.451629,10,41
2074-GKOWZ,Male,49,Yes,0,Novato,94947,38.112166,-122.634384,1,2
2074-GUHPQ,Female,37,No,2,Albion,95410,39.225694,-123.717354,0,17
2075-PUEPR,Male,46,Yes,2,Newport Coast,92657,33.603282,-117.821841,2,55
2075-RMJIK,Female,54,Yes,3,Santa Ysabel,92070,33.174725,-116.743329,3,5
2077-DDHJK,Female,48,Yes,0,Goleta,93117,34.489983,-120.091246,2,68
2077-MPJQO,Male,80,Yes,0,Menlo Park,94025,37.449551,-122.183762,2,7
2079-FBMZK,Female,50,No,0,Antelope,95843,38.715498,-121.363411,0,6
2080-CAZNM,Female,78,No,0,Burbank,91502,34.177267,-118.31003,0,41
2080-GKCWQ,Male,54,No,0,San Pablo,94806,37.980269,-122.342635,0,2
2080-SRCDE,Female,21,No,1,Walnut,91789,34.018354,-117.85492,0,1
2081-KJSQF,Male,25,No,0,Isleton,95641,38.154823,-121.601358,0,1
2081-VEYEH,Male,42,No,0,Compton,90221,33.885811,-118.206459,0,3
2082-CEFLT,Male,31,No,0,San Diego,92109,32.787836,-117.232376,0,1
2082-OJVTK,Male,25,Yes,0,San Diego,92109,32.787836,-117.232376,1,29
2085-BOJKI,Male,33,Yes,0,Long Beach,90822,33.778436,-118.118648,1,17
2085-JVGAD,Male,56,Yes,0,Ivanhoe,93235,36.385818,-119.224243,3,37
2087-QAREY,Female,60,Yes,0,Sequoia National Park,93262,36.527243,-118.594938,1,22
2088-IEBAU,Female,63,No,0,Poway,92064,32.984395,-117.013454,0,68
2091-GPPIQ,Female,56,Yes,0,Yuba City,95991,39.02741,-121.614982,10,72
2091-MJTFX,Female,57,Yes,2,Auburn,95602,38.99003,-121.114408,1,30
2091-RFFBA,Female,70,No,0,Port Costa,94569,38.035707,-122.196821,0,31
2096-XOTMO,Female,40,Yes,3,Marysville,95901,39.19514,-121.503883,10,16
2097-YVPKN,Male,56,No,0,Healdsburg,95448,38.618347,-122.908422,0,65
2100-BDNSN,Female,39,Yes,0,Strawberry Valley,95981,39.58458,-121.093256,1,5
2101-RANCD,Female,50,No,0,El Dorado Hills,95762,38.684437,-121.055634,0,55
2103-ZRXFN,Male,19,No,0,La Quinta,92253,33.695532,-116.310571,0,1
2105-PHWON,Female,41,Yes,0,Navarro,95463,39.182916,-123.552571,1,33
2107-FBPTK,Female,80,No,0,Ramona,92065,33.044541,-116.833922,0,30
2108-GLPQB,Male,49,Yes,0,Los Angeles,90025,34.046174,-118.446333,7,25
2108-XWMPY,Male,29,No,0,Cabazon,92230,33.929812,-116.76058,0,3
2108-YKQTY,Female,42,No,0,Santa Monica,90403,34.031529,-118.491156,0,4
2111-DWYHN,Male,31,No,0,Aptos,95003,37.013471,-121.877877,0,1
2114-MGINA,Female,57,No,0,Rio Vista,94571,38.148862,-121.737696,0,14
2115-BFTIW,Male,52,No,0,Clearlake Oaks,95423,39.07116,-122.598542,0,25
2120-SMPEX,Male,43,No,0,Santa Rosa,95403,38.488431,-122.752839,0,25
2121-JAFOM,Female,23,Yes,0,Danville,94526,37.815459,-121.977203,1,72
2122-SZZZD,Male,60,No,0,Sacramento,95834,38.646209,-121.52446,0,44
2122-YWVYA,Female,44,No,0,San Francisco,94116,37.74441,-122.486764,0,18
2123-AGEEN,Female,66,No,0,Millbrae,94030,37.601248,-122.403099,0,7
2123-VSCOT,Female,39,Yes,0,Pomona,91767,34.083086,-117.737997,9,59
2126-GSEGL,Female,53,Yes,0,Solvang,93463,34.624399,-120.137875,7,70
2129-ALKBS,Female,49,Yes,4,Needles,92363,34.711224,-114.702256,5,40
2133-TSRRM,Female,47,No,3,Rosemead,91770,34.065108,-118.082791,0,34
2135-DQWAQ,Female,37,No,0,Santa Barbara,93111,34.460197,-119.802602,0,5
2135-RXIHG,Male,63,No,0,Carson,90745,33.822295,-118.26411,0,1
2137-DQMEV,Male,39,Yes,2,Tustin,92780,33.735802,-117.818805,1,68
2138-VFAPZ,Female,40,Yes,1,San Francisco,94130,37.820894,-122.369725,8,14
2139-FQHLM,Male,49,No,0,Corona,92879,33.893823,-117.531446,0,19
2141-RRYGO,Female,51,No,0,Camino,95709,38.748316,-120.675512,0,4
2143-LJULT,Female,55,Yes,0,Fresno,93650,36.841655,-119.797113,1,67
2144-BFDSO,Female,70,Yes,0,Ranchita,92066,33.215251,-116.53633,1,50
2144-ESWKO,Male,47,No,0,San Pedro,90732,33.744119,-118.31448,0,43
2146-EGVDT,Male,33,Yes,0,Chatsworth,91311,34.294142,-118.603883,3,59
2150-OEGBV,Male,31,No,0,Oakland,94612,37.809014,-122.269739,0,27
2150-UWTFY,Female,21,Yes,3,San Mateo,94402,37.556634,-122.317723,1,22
2150-WLKUW,Female,27,Yes,0,Banning,92220,33.936298,-116.849577,4,40
2153-MREFK,Female,55,Yes,0,Fawnskin,92333,34.274846,-116.937581,1,37
2154-KVJFF,Female,42,No,0,Stevinson,95374,37.316807,-120.855753,0,15
2155-AMQRX,Female,37,No,0,Norwalk,90650,33.905963,-118.08263,0,28
2157-MXBJS,Male,20,Yes,0,Calistoga,94515,38.629618,-122.593216,1,13
2159-TURXX,Male,26,No,0,Weaverville,96093,40.759401,-122.939337,0,5
2160-GPFXD,Male,25,Yes,2,Davis,95618,38.544002,-121.685559,1,54
2162-FRZAA,Male,45,Yes,2,Fort Irwin,92310,35.349241,-116.770281,7,63
2164-SOQXL,Female,31,Yes,2,Los Angeles,90043,33.988543,-118.334081,10,20
2165-VOEGB,Female,23,No,0,Burbank,91501,34.188339,-118.300942,0,46
2167-FQSTQ,Female,20,Yes,0,Hayward,94541,37.674002,-122.076796,8,72
2169-RRLFW,Female,48,Yes,0,Capay,95607,38.681651,-122.130569,3,71
2171-UDMFD,Male,22,Yes,3,Chowchilla,93610,37.100948,-120.270136,5,32
2172-EJXVF,Female,65,No,0,Los Angeles,90047,33.958149,-118.308441,0,71
2176-LVPNX,Female,69,No,0,San Jose,95113,37.333851,-121.891147,0,71
2176-OSJUV,Male,29,Yes,0,Anaheim,92801,33.844983,-117.952151,2,71
2178-PMGCJ,Male,22,No,0,Long Beach,90802,33.752524,-118.210737,0,22
2180-DXNEG,Female,46,No,0,Harbor City,90710,33.798266,-118.300237,0,12
2181-TIDSV,Male,47,Yes,3,Glen Ellen,95442,38.368744,-122.522642,4,68
2181-UAESM,Male,30,No,0,Angelus Oaks,92305,34.1678,-116.86433,0,2
2186-QZEYA,Female,68,No,0,San Leandro,94579,37.687264,-122.15728,0,29
2187-LZGPL,Female,36,No,0,Walnut Creek,94596,37.900662,-122.052782,0,7
2187-PKZAY,Male,23,No,0,Stevinson,95374,37.316807,-120.855753,0,12
2188-SXWVT,Female,31,No,0,Chilcoot,96105,39.872961,-120.198876,0,34
2189-UXTKY,Female,27,Yes,0,La Quinta,92253,33.695532,-116.310571,1,22
2189-WWOEW,Female,37,No,0,Keene,93531,35.214982,-118.59049,0,15
2190-BCXEC,Female,61,Yes,0,Death Valley,92328,36.27688,-117.033326,10,40
2190-PHBHR,Female,22,Yes,0,Hume,93628,36.807595,-118.901544,5,72
2192-CKRLV,Female,57,Yes,0,Wilton,95693,38.392559,-121.225093,2,72
2192-OZITF,Female,60,No,0,San Leandro,94577,37.717196,-122.159338,0,45
2193-SFWQW,Male,47,Yes,1,San Rafael,94903,38.018065,-122.546024,9,72
2194-IIQOF,Female,38,Yes,0,Sunnyvale,94087,37.3511,-122.037311,7,71
2195-VVRJF,Male,74,Yes,0,Los Angeles,90018,34.028735,-118.317236,6,18
2195-ZRVAX,Female,40,Yes,0,Rodeo,94572,38.027218,-122.23463,1,47
2197-OMWGI,Female,65,Yes,1,Los Angeles,90014,34.043144,-118.251977,4,68
2200-DSAAL,Female,52,No,0,Greenbrae,94904,37.946617,-122.563571,0,68
2202-CUYXZ,Male,25,No,0,Dublin,94568,37.713926,-121.928425,0,1
2202-OUTMO,Female,59,Yes,0,Caruthers,93609,36.5276,-119.865999,5,34
2203-GHNWN,Female,24,Yes,0,Julian,92036,32.980678,-116.262854,2,24
2205-LPVGL,Male,71,Yes,1,Colusa,95932,39.273096,-122.050763,1,58
2205-YMZZJ,Male,75,No,0,Clovis,93612,36.814539,-119.711868,0,7
2207-NHRJK,Male,58,No,0,Carmel,93923,36.460611,-121.852507,0,1
2207-OBZNX,Male,56,No,0,Aguanga,92536,33.482243,-116.827173,0,7
2207-QPJED,Female,66,Yes,0,Somes Bar,95568,41.444606,-123.471895,8,37
2207-RYYRL,Male,34,Yes,1,Grass Valley,95945,39.194539,-120.988066,6,52
2208-MPXIO,Female,42,Yes,2,Escondido,92029,33.079834,-117.134275,9,45
2208-NKVVH,Male,60,Yes,2,Costa Mesa,92626,33.678591,-117.905471,4,43
2208-NQBCT,Female,23,Yes,3,San Jose,95138,37.246064,-121.749494,10,26
2208-UGTGR,Male,62,No,0,Sultana,93666,36.545353,-119.338535,0,56
2209-XADXF,Female,40,No,0,Willow Creek,95573,40.949012,-123.655847,0,1
2211-RMNHO,Female,36,Yes,2,Rio Nido,95471,38.522328,-122.97932,1,68
2212-LYASK,Male,25,Yes,0,Brea,92823,33.924143,-117.79387,3,27
2215-ZAFGX,Male,35,No,0,La Mesa,91942,32.782501,-117.01611,0,9
2219-MVUSO,Male,59,No,0,Los Angeles,90028,34.099869,-118.326843,0,8
2220-IAHLS,Female,49,No,0,Modesto,95356,37.716186,-121.025836,0,1
2223-GDSHL,Male,41,Yes,1,Fountain Valley,92708,33.712036,-117.950113,5,71
2223-KAGMX,Female,47,No,0,Santa Rosa,95409,38.468893,-122.580539,0,15
2225-ZRGSG,Female,38,Yes,0,Piru,93040,34.432843,-118.730106,1,70
2226-ICFDO,Female,39,Yes,0,Covelo,95428,39.83307,-123.178765,9,72
2227-JRSJX,Female,22,No,0,Monterey Park,91754,34.050322,-118.147037,0,21
2228-BZDEE,Female,45,No,0,Pleasanton,94566,37.633361,-121.862395,0,54
2229-DPMBI,Female,19,Yes,2,Blairsden Graeagle,96103,39.783747,-120.661032,10,8
2229-VWQJH,Female,34,No,0,Homewood,96141,39.117018,-120.212535,0,24
2230-XTUWL,Female,20,Yes,2,Madera,93637,36.902954,-120.194274,3,48
2232-DMLXU,Female,22,Yes,0,Van Nuys,91411,34.17847,-118.459472,0,1
2233-FAGXV,Female,41,Yes,3,Salton City,92275,33.28156,-115.955541,6,5
2233-TXSIU,Male,20,Yes,2,Grass Valley,95945,39.194539,-120.988066,1,17
2234-EOFPT,Male,48,Yes,0,Santa Ana,92701,33.748478,-117.858918,2,72
2234-XADUH,Female,30,Yes,2,Amboy,92304,34.559882,-115.637164,4,72
2235-DWLJU,Female,75,No,0,Thousand Palms,92276,33.849263,-116.382778,0,6
2235-EZAIK,Female,21,Yes,0,Badger,93603,36.64545,-118.924982,9,72
2235-ZGKPT,Female,36,Yes,1,Los Angeles,90062,34.003553,-118.308933,1,4
2236-HILPA,Male,55,Yes,2,Hayward,94544,37.639215,-122.037554,9,62
2237-ZFSMY,Female,29,No,0,Riverdale,93656,36.452211,-119.94575,0,39
2239-CFOUJ,Male,27,Yes,2,Trinidad,95570,41.162295,-124.027381,3,1
2239-CGBUZ,Female,56,Yes,0,West Covina,91791,34.061634,-117.893169,4,51
2239-JALAW,Male,20,No,0,Escondido,92027,33.141265,-116.967221,0,58
2240-HSJQD,Male,44,No,2,La Mesa,91942,32.782501,-117.01611,0,38
2242-MFOTG,Male,29,No,0,Poway,92064,32.984395,-117.013454,0,33
2243-FNMMI,Male,20,No,0,Torrance,90501,33.833699,-118.314387,0,20
2245-ADZFJ,Female,58,Yes,0,Castella,96017,41.121108,-122.336613,9,31
2249-YPRNG,Female,57,Yes,0,The Sea Ranch,95497,38.696659,-123.436861,3,20
2250-IVBWA,Male,47,Yes,2,San Jose,95112,37.343827,-121.883119,4,64
2251-PYLPB,Male,34,Yes,0,Big Bear Lake,92315,34.242058,-116.89802,3,72
2252-ISRNH,Male,22,Yes,3,Covelo,95428,39.83307,-123.178765,9,9
2252-JHJGE,Male,24,No,0,Sun Valley,91352,34.231053,-118.338307,0,61
2252-NKNSI,Male,63,No,0,Salinas,93905,36.667794,-121.601306,0,52
2253-KPMNB,Female,29,Yes,2,Live Oak,95953,39.258746,-121.77697,10,69
2254-DLXRI,Female,33,No,0,Burbank,91504,34.213049,-118.317651,0,1
2256-YLYLP,Male,45,Yes,1,Cypress,90630,33.818477,-118.038307,4,68
2257-BOVXD,Male,48,Yes,0,Tahoe City,96145,39.178337,-120.162806,3,14
2259-OUUSZ,Male,28,No,0,San Diego,92106,32.71346,-117.236378,0,7
2260-USTRB,Female,75,No,0,Campo,91906,32.673483,-116.472863,0,2
2262-SLNVK,Female,53,No,0,Birds Landing,94512,38.140719,-121.838298,0,1
2263-SFSQZ,Male,46,Yes,2,San Jose,95138,37.246064,-121.749494,7,51
2265-CYWIV,Female,68,Yes,0,Hickman,95323,37.605926,-120.69955,1,4
2266-FUBDZ,Male,19,Yes,3,San Francisco,94115,37.786031,-122.437301,2,15
2266-SJNAT,Female,21,Yes,0,Temecula,92592,33.507255,-117.029473,2,72
2267-FPIMA,Male,27,Yes,0,San Carlos,94070,37.497915,-122.267361,1,50
2267-WTPYD,Female,77,Yes,0,Granada Hills,91344,34.291273,-118.505104,1,57
2270-CHBFN,Female,46,Yes,0,Ventura,93004,34.278697,-119.167798,10,44
2272-JKMSI,Female,42,Yes,3,Roseville,95661,38.736685,-121.251984,5,62
2272-QAGFO,Female,75,No,0,Inglewood,90304,33.936827,-118.359824,0,14
2272-UOINI,Female,44,No,0,Rancho Cucamonga,91739,34.133809,-117.523724,0,7
2272-WUSPA,Female,48,Yes,0,Milford,96121,40.181279,-120.392967,1,72
2273-QCKXA,Male,39,No,0,Culver City,90232,34.019323,-118.391902,0,1
2274-XUATA,Male,78,Yes,0,Earp,92242,34.137742,-114.36514,8,72
2275-RBYQS,Female,38,No,0,Sun City,92587,33.69887,-117.25071,0,1
2276-YDAVZ,Female,63,No,0,San Diego,92129,32.961064,-117.134917,0,3
2277-AXSDC,Female,46,No,0,El Centro,92243,32.770393,-115.60915,0,32
2277-BKJKN,Female,70,Yes,0,Camptonville,95922,39.432127,-121.099287,6,71
2277-DJJDL,Male,69,Yes,0,La Grange,95329,37.666587,-120.411517,5,60
2277-VWCNI,Female,65,No,0,Brookdale,95007,37.106902,-122.100006,0,4
2279-AXJJK,Male,27,Yes,0,Cazadero,95421,38.578807,-123.19338,1,52
2282-YGNOR,Female,42,No,0,Monterey Park,91754,34.050322,-118.147037,0,29
2284-VFLKH,Male,23,Yes,0,Clipper Mills,95930,39.562239,-121.14836,4,49
2292-XQWSV,Male,19,Yes,2,Temple City,91780,34.101608,-118.055848,3,40
2293-IJWPS,Female,39,Yes,0,Piercy,95587,39.955587,-123.681175,5,57
2294-DMMUS,Female,25,Yes,3,Patterson,95363,37.410236,-121.320337,9,62
2294-SALNE,Male,51,Yes,0,Chula Vista,91910,32.636792,-117.054989,2,23
2296-DKZFP,Female,25,Yes,0,San Francisco,94118,37.781304,-122.461522,1,65
2300-RQGOI,Female,33,No,0,Needles,92363,34.711224,-114.702256,0,38
2302-ANTDP,Female,76,Yes,0,Hat Creek,96040,40.789799,-121.474529,9,48
2302-OUZXB,Male,62,Yes,0,Ventura,93001,34.360261,-119.306383,5,72
2303-PJYHN,Female,27,Yes,0,Los Angeles,90015,34.039224,-118.266293,8,2
2305-MRGLV,Male,31,Yes,0,Klamath River,96050,41.816595,-122.948287,10,28
2307-FYNNL,Male,67,No,0,La Mirada,90638,33.902045,-118.008961,0,65
2308-STERM,Female,58,No,0,Armona,93202,36.315979,-119.710852,0,2
2309-OSFEU,Male,42,No,0,Smith River,95567,41.950683,-124.097094,0,10
2311-QYMUQ,Female,41,Yes,0,San Joaquin,93660,36.600193,-120.153393,1,16
2314-TNDJQ,Female,28,Yes,3,Oceanside,92056,33.194742,-117.29032,1,72
2316-ESMLS,Female,54,Yes,0,Fresno,93726,36.793601,-119.761131,7,12
2320-JRSDE,Female,33,Yes,1,Richgrove,93261,35.809921,-119.127437,1,1
2320-SLKMB,Female,46,No,0,Baker,92309,35.28952,-116.092214,0,26
2320-TZRRH,Female,38,No,0,Three Rivers,93271,36.413433,-118.854708,0,20
2320-YKQBO,Female,51,No,0,Grenada,96038,41.599978,-122.539381,0,7
2321-OMBXY,Female,55,Yes,0,San Diego,92122,32.85723,-117.209774,1,38
2322-VCZHZ,Male,70,Yes,0,El Portal,95318,37.654551,-119.822984,3,23
2323-ARSVR,Male,51,Yes,0,Milpitas,95035,37.441931,-121.878502,8,67
2324-AALNO,Female,63,No,0,Porterville,93257,36.008958,-118.891593,0,48
2324-EFHVG,Male,37,No,0,Oakland,94609,37.834341,-122.26437,0,64
2325-NBPZG,Female,20,No,0,Novato,94949,38.067204,-122.524004,0,3
2325-WINES,Female,44,No,0,Littlerock,93543,34.505273,-117.955054,0,32
2325-ZUSFD,Female,46,Yes,0,Irvine,92602,33.720359,-117.733655,1,57
2330-PQGDQ,Male,36,Yes,3,Gualala,95445,38.848082,-123.50608,6,51
2332-EFBJY,Male,35,No,0,Sherman Oaks,91403,34.147149,-118.463365,0,16
2332-TODQS,Female,44,No,0,Garden Grove,92845,33.782955,-118.026456,0,48
2333-KWEWW,Male,64,No,0,Fresno,93721,36.732694,-119.783786,0,18
2335-GSODA,Male,36,No,3,Camino,95709,38.748316,-120.675512,0,23
2338-BQEZT,Female,38,No,0,San Carlos,94070,37.497915,-122.267361,0,55
2342-CKIAO,Female,39,No,0,Eagleville,96110,41.280341,-120.150381,0,2
2344-JMOGN,Male,54,Yes,0,Buttonwillow,93206,35.451402,-119.488413,1,9
2346-CZYIL,Male,42,No,0,Beverly Hills,90211,34.063947,-118.383001,0,27
2346-DJQTB,Female,54,No,0,Fairfax,94930,37.971751,-122.611873,0,35
2346-LOCWC,Female,52,Yes,2,Arbuckle,95912,38.982373,-122.047751,10,58
2347-WKKAE,Male,52,Yes,0,Penryn,95663,38.859093,-121.182872,9,42
2348-KCJLT,Female,60,Yes,0,Los Alamitos,90720,33.79499,-118.065591,8,44
2351-BKRZW,Female,30,Yes,1,Gilroy,95020,37.03889,-121.528955,10,43
2351-RRBUE,Female,20,Yes,0,Tulelake,96134,41.813521,-121.492666,2,7
2357-COQEK,Female,79,No,0,Atherton,94027,37.454924,-122.203168,0,28
2359-KLTEK,Female,25,Yes,3,Lookout,96054,41.280478,-121.160249,2,41
2359-KMGLI,Male,52,No,0,Running Springs,92382,34.186211,-117.07683,0,24
2359-QWQUL,Female,35,Yes,0,Los Angeles,90058,34.001617,-118.222274,1,39
2360-RDGRO,Male,48,Yes,0,Sutter,95982,39.172777,-121.805845,4,65
2361-FJWNO,Male,55,No,0,Rancho Cucamonga,91737,34.245289,-117.642503,0,40
2361-UPSND,Female,45,Yes,0,Herlong,96113,40.198234,-120.18089,6,46
2362-IBOOY,Male,22,No,0,San Diego,92126,32.886925,-117.152162,0,36
2363-BJLSL,Male,49,No,0,Bonita,91902,32.67117,-117.00232,0,62
2364-UFROM,Male,47,No,0,San Diego,92123,32.808814,-117.134694,0,30
2368-GAKKQ,Female,28,No,0,Sylmar,91342,34.321621,-118.399841,0,70
2369-FEVNO,Male,36,No,0,Long Beach,90806,33.802664,-118.179971,0,1
2369-UAPKZ,Male,43,No,0,Meadow Vista,95722,39.003358,-121.022539,0,5
2371-JQHZZ,Male,54,Yes,0,Bakersfield,93307,35.280113,-118.962329,7,24
2371-JUNGC,Male,46,No,0,Cupertino,95014,37.306612,-122.080621,0,11
2371-KFUOG,Male,54,No,0,Escondido,92025,33.081478,-117.033814,0,58
2372-HWUHI,Male,45,No,0,Lakewood,90712,33.840524,-118.148403,0,2
2373-NTKOD,Male,40,No,0,Rancho Cordova,95670,38.602723,-121.279913,0,8
2378-HTWFW,Male,78,No,0,Newman,95360,37.343846,-121.039391,0,35
2378-VTKDH,Male,76,Yes,0,Woodland,95695,38.71967,-121.862416,9,65
2378-YIZKA,Female,61,Yes,1,Weed,96094,41.465121,-122.380947,7,68
2379-ENZGV,Male,61,No,0,San Diego,92126,32.886925,-117.152162,0,6
2379-GYFLQ,Male,31,No,0,Oceanside,92056,33.194742,-117.29032,0,46
2380-DAMQP,Female,63,Yes,0,La Palma,90623,33.850504,-118.039892,10,72
2382-BCKQJ,Female,41,No,0,Escondido,92027,33.141265,-116.967221,0,62
2384-OVPSA,Female,65,No,0,Caruthers,93609,36.5276,-119.865999,0,38
2386-LAHRK,Male,22,No,0,Weimar,95736,39.00978,-120.978273,0,1
2386-OWURY,Female,20,No,0,Yucaipa,92399,34.04597,-117.011825,0,58
2387-KDZQY,Male,46,No,0,Weaverville,96093,40.759401,-122.939337,0,17
2388-LAESQ,Female,74,Yes,0,Manchester,95459,38.966713,-123.586412,3,72
2391-IPLOP,Male,25,Yes,0,Corcoran,93212,36.04533,-119.532424,6,50
2391-SOORI,Male,40,No,1,Big Bear City,92314,34.278967,-116.773825,0,4
2393-DIVAI,Female,40,No,0,Brea,92821,33.930199,-117.862898,0,3
2397-BRLOM,Male,67,Yes,0,San Rafael,94901,37.972662,-122.491452,2,8
2398-YPMUR,Female,77,Yes,0,Dinuba,93618,36.523619,-119.386868,2,13
2400-FEQME,Male,57,Yes,3,Grenada,96038,41.599978,-122.539381,1,55
2400-XIWIO,Female,30,Yes,0,Lucerne,95458,39.141934,-122.770679,2,71
2402-TAIRZ,Female,48,No,0,Los Angeles,90012,34.065875,-118.238728,0,37
2403-BCASL,Male,66,Yes,0,Santa Ana,92705,33.766004,-117.786763,1,41
2404-JIBFC,Female,37,Yes,3,Anaheim,92804,33.818,-117.974404,1,55
2405-LBMUW,Female,25,Yes,1,Oceanside,92057,33.254497,-117.285879,1,61
2408-PSJVE,Male,41,Yes,3,Chino Hills,91709,33.942895,-117.725644,1,44
2408-TZMJL,Male,43,Yes,0,Gualala,95445,38.848082,-123.50608,1,59
2408-WITXK,Female,67,No,0,San Jose,95110,37.34667,-121.910019,0,10
2410-CIYFZ,Male,42,No,2,Woodland,95776,38.694081,-121.694431,0,2
2418-TPEUN,Female,58,Yes,1,Topanga,90290,34.115192,-118.61017,2,56
2419-FSORS,Male,29,Yes,0,Salinas,93906,36.722898,-121.633648,8,72
2424-WVHPL,Male,79,No,0,Redondo Beach,90278,33.873395,-118.37019,0,1
2428-HYUNX,Male,74,Yes,0,San Francisco,94109,37.794487,-122.42227,4,44
2428-ZMCTB,Male,24,No,0,Mountain View,94040,37.380662,-122.086022,0,10
2429-AYKKO,Male,52,No,0,Redding,96003,40.677649,-122.29467,0,72
2430-RRYUW,Male,32,No,0,Tecate,91980,32.587557,-116.636816,0,66
2430-USGXP,Male,44,Yes,0,Santa Fe Springs,90670,33.933565,-118.062611,1,24
2432-TFSMK,Male,43,No,0,Sebastopol,95472,38.398815,-122.861923,0,18
2433-KMEAS,Male,62,No,0,Dublin,94568,37.713926,-121.928425,0,22
2434-EEVDB,Female,45,Yes,0,California City,93505,35.151491,-117.927597,7,64
2436-QBZFP,Female,53,Yes,1,Yreka,96097,41.764869,-122.671316,4,22
2439-LYPMQ,Male,79,Yes,0,Milford,96121,40.181279,-120.392967,7,38
2439-QKJUL,Male,31,No,0,Saratoga,95070,37.257772,-122.051824,0,5
2446-BEGGB,Female,79,No,0,Lakewood,90712,33.840524,-118.148403,0,6
2446-PLQVO,Male,32,No,0,Santa Clarita,91350,34.502432,-118.41459,0,1
2446-ZKVAF,Male,19,Yes,0,Stockton,95207,38.002125,-121.324979,5,18
2450-ZKEED,Female,33,No,0,Mammoth Lakes,93546,37.550074,-118.837167,0,11
2451-YMUXS,Male,79,No,0,Vista,92084,33.22784,-117.200024,0,67
2452-KDRRH,Male,76,No,0,Mi Wuk Village,95346,38.121601,-120.133915,0,67
2452-MRMZF,Female,70,Yes,0,Inglewood,90303,33.936291,-118.332639,9,72
2452-SNHFZ,Female,19,No,0,Elk Creek,95939,39.53222,-122.594879,0,47
2453-SAFNS,Female,68,No,0,Likely,96116,41.266008,-120.490731,0,54
2454-RPBRZ,Female,67,Yes,0,Catheys Valley,95306,37.394411,-120.127262,1,12
2455-USLMV,Female,30,No,0,Redlands,92373,34.003243,-117.138286,0,31
2458-EOMRE,Female,19,No,0,Mc Farland,93250,35.666886,-119.186717,0,11
2460-FPSYH,Female,72,No,0,Exeter,93221,36.301689,-119.018233,0,40
2460-NGXBJ,Male,65,Yes,1,Stockton,95206,37.902422,-121.440029,8,11
2462-XIIJB,Male,33,No,0,Miranda,95553,40.210895,-123.86,0,5
2465-BLLEU,Male,31,No,0,Salinas,93906,36.722898,-121.633648,0,1
2466-FCCPT,Female,50,Yes,3,North Fork,93643,37.244307,-119.470256,7,20
2466-NEJOJ,Male,58,Yes,3,Bodega,94922,38.343282,-122.9755,6,8
2468-SJFLM,Male,37,No,0,Biggs,95917,39.457388,-121.818201,0,1
