Customer ID,Customer Status,Churn Category,Churn Reason
3500-NSDOA,Stayed,None,None
3500-RMZLT,Churned,Attitude,Attitude of support person
3503-TYDAY,Stayed,None,None
3506-LCJDC,Churned,Price,Long distance charges
3506-OVLKD,Stayed,None,None
3507-GASNP,Stayed,None,None
3508-CFVZL,Stayed,None,None
3508-VLHCZ,Stayed,None,None
3509-GWQGF,Stayed,None,None
3511-APPBJ,Stayed,None,None
3511-BFTJW,Stayed,None,None
3512-IZIKN,Churned,Dissatisfaction,Product dissatisfaction
3518-FSTWG,Stayed,None,None
3518-PZXZQ,Joined,None,None
3519-ZKXGG,Churned,Competitor,Competitor offered more data
3520-FJGCV,Stayed,None,None
3521-HTQTV,Stayed,None,None
3521-MNKLV,Stayed,None,None
3521-SYVOR,Churned,Attitude,Attitude of support person
3522-CDKHF,Stayed,None,None
3523-BRGUW,Stayed,None,None
3523-QRQLL,Churned,Competitor,Competitor offered more data
3524-WQDSG,Stayed,None,None
3525-DVKFN,Stayed,None,None
3528-HFRIQ,Stayed,None,None
3530-CRZSB,Stayed,None,None
3530-VWVGU,Stayed,None,None
3533-UVMOM,Stayed,None,None
3536-IQCTX,Churned,Competitor,Competitor had better devices
3537-HPKQT,Stayed,None,None
3537-RYBHH,Stayed,None,None
3538-WZPHD,Churned,Competitor,Competitor had better devices
3540-RZJYU,Churned,Dissatisfaction,Lack of self-service on Website
3541-ZNUHK,Stayed,None,None
3544-FBCAS,Stayed,None,None
3545-CNWRG,Stayed,None,None
3546-GHEAE,Stayed,None,None
3547-LQRIK,Stayed,None,None
3549-ZTMNH,Stayed,None,None
3550-SAHFP,Churned,Price,Price too high
3551-GAEGL,Stayed,None,None
3551-HUAZH,Churned,Price,Price too high
3552-CTCYF,Stayed,None,None
3556-BVQGL,Stayed,None,None
3557-HTYWR,Stayed,None,None
3563-SVYLG,Stayed,None,None
3565-UNOCC,Churned,Competitor,Competitor offered higher download speeds
3566-CAAYU,Stayed,None,None
3566-HJGPK,Joined,None,None
3566-VVORZ,Stayed,None,None
3567-PQTSO,Stayed,None,None
3569-EDBPQ,Stayed,None,None
3569-JFODW,Stayed,None,None
3569-VLDHH,Stayed,None,None
3570-YUEKJ,Stayed,None,None
3571-DPYUH,Stayed,None,None
3571-RFHAR,Churned,Attitude,Attitude of support person
3572-UOLYZ,Stayed,None,None
3572-UUHRS,Stayed,None,None
3577-AMVUX,Joined,None,None
3580-GICBM,Stayed,None,None
3580-HYCSP,Stayed,None,None
3580-REOAC,Churned,Competitor,Competitor made better offer
3583-EKAPL,Churned,Competitor,Competitor had better devices
3583-KRKMD,Stayed,None,None
3584-WKTTW,Stayed,None,None
3585-ISXZP,Churned,Attitude,Attitude of support person
3585-YNADK,Stayed,None,None
3587-PMCOY,Stayed,None,None
3588-WSTTJ,Stayed,None,None
3589-PPVKW,Stayed,None,None
3590-TCXTB,Joined,None,None
3594-BDSOA,Stayed,None,None
3594-IVHJZ,Joined,None,None
3594-KADLU,Joined,None,None
3594-UVONA,Churned,Price,Extra data charges
3597-MVHJT,Stayed,None,None
3597-YASZG,Stayed,None,None
3604-WLABM,Stayed,None,None
3605-JISKB,Stayed,None,None
3606-SBKRY,Stayed,None,None
3606-TWKGI,Churned,Competitor,Competitor had better devices
3612-YUNGG,Stayed,None,None
3612-YVGSJ,Stayed,None,None
3617-XLSGQ,Stayed,None,None
3620-EHIMZ,Stayed,None,None
3620-MWJNE,Joined,None,None
3621-CEOVK,Churned,Dissatisfaction,Service dissatisfaction
3621-CHYVB,Stayed,None,None
3623-FQBOX,Stayed,None,None
3627-FCRDW,Churned,Competitor,Competitor offered more data
3627-FHKBK,Churned,Competitor,Competitor had better devices
3629-WEAAM,Stayed,None,None
3629-ZNKXA,Stayed,None,None
3633-CDBUW,Stayed,None,None
3635-JBPSG,Stayed,None,None
3635-QQRQD,Stayed,None,None
3638-DIMPH,Stayed,None,None
3638-VBZTA,Stayed,None,None
3638-WEABW,Stayed,None,None
3639-XJHKQ,Stayed,None,None
3640-JQGJG,Stayed,None,None
3640-PHQXK,Churned,Dissatisfaction,Service dissatisfaction
3642-BYHDO,Stayed,None,None
3642-GKTCT,Stayed,None,None
3643-AHCFP,Churned,Competitor,Competitor made better offer
3644-QXEHN,Stayed,None,None
3645-DEYGF,Joined,None,None
3646-ITDGM,Stayed,None,None
3647-GMGDH,Churned,Attitude,Attitude of support person
3648-GZPHF,Stayed,None,None
3649-JPUGY,Stayed,None,None
3653-NCRDJ,Stayed,None,None
3654-ARMGP,Stayed,None,None
3655-SNQYZ,Stayed,None,None
3656-TKRVZ,Churned,Competitor,Competitor offered more data
3657-COGMW,Stayed,None,None
3658-KIBGF,Churned,Dissatisfaction,Network reliability
3658-QQJYD,Stayed,None,None
3662-FXJFO,Stayed,None,None
3663-MITLP,Churned,Dissatisfaction,Lack of self-service on Website
3665-JATSN,Stayed,None,None
3668-QPYBK,Churned,Competitor,Competitor made better offer
3669-LVWZB,Churned,Price,Long distance charges
3669-OYSJI,Churned,Attitude,Attitude of support person
3669-WHAFY,Stayed,None,None
3671-SHRSP,Churned,Competitor,Competitor offered more data
3672-YITQD,Churned,Competitor,Competitor made better offer
3675-EQOZA,Stayed,None,None
3675-YDUPJ,Stayed,None,None
3677-IYRBF,Churned,Attitude,Attitude of support person
3677-TNKIO,Churned,Other,Don't know
3678-MNGZX,Stayed,None,None
3679-XASPY,Joined,None,None
3680-CTHUH,Stayed,None,None
3682-YEUWS,Stayed,None,None
3683-QKIUE,Churned,Competitor,Competitor offered higher download speeds
3685-YLCMQ,Churned,Dissatisfaction,Service dissatisfaction
3688-FTHLT,Stayed,None,None
3689-MOZGR,Stayed,None,None
3692-JHONH,Stayed,None,None
3694-DELSO,Stayed,None,None
3694-GLTJM,Stayed,None,None
3696-DFHHB,Stayed,None,None
3696-XRIEN,Stayed,None,None
3701-SFMUH,Stayed,None,None
3703-KBKZP,Stayed,None,None
3703-TTEPD,Stayed,None,None
3703-VAVCL,Churned,Competitor,Competitor made better offer
3704-IEAXF,Stayed,None,None
3705-PSNGL,Churned,Price,Long distance charges
3705-RHRFR,Stayed,None,None
3707-GNWHM,Churned,Other,Don't know
3707-LRWZD,Churned,Other,Moved
3709-OIJEA,Stayed,None,None
3712-PKXZA,Stayed,None,None
3714-JTVOV,Churned,Attitude,Attitude of support person
3714-NTNFO,Stayed,None,None
3714-XPXBW,Stayed,None,None
3716-BDVDB,Churned,Competitor,Competitor made better offer
3716-LRGXK,Stayed,None,None
3716-UVSPD,Joined,None,None
3717-FDJFU,Stayed,None,None
3717-LNXKW,Stayed,None,None
3717-OEAUQ,Joined,None,None
3717-OFRTN,Joined,None,None
3719-TDVQB,Stayed,None,None
3720-DBRWL,Stayed,None,None
3721-CNEYS,Churned,Dissatisfaction,Poor expertise of phone support
3721-CNZHX,Stayed,None,None
3721-WKIIL,Stayed,None,None
3722-WPXTK,Churned,Competitor,Competitor offered higher download speeds
3723-BFBGR,Stayed,None,None
3724-BSCVH,Stayed,None,None
3724-UCSHY,Stayed,None,None
3726-TBHQT,Stayed,None,None
3727-JEZTU,Joined,None,None
3727-OVPRY,Stayed,None,None
3727-OWVYD,Stayed,None,None
3727-RJMEO,Churned,Competitor,Competitor had better devices
3729-OWRVL,Stayed,None,None
3733-LSYCE,Stayed,None,None
3733-UOCWF,Stayed,None,None
3733-ZEECP,Stayed,None,None
3736-BLEPA,Stayed,None,None
3737-GCSPV,Churned,Competitor,Competitor had better devices
3737-XBQDD,Stayed,None,None
3739-YBWAB,Stayed,None,None
3740-RLMVT,Stayed,None,None
3744-ZBHON,Joined,None,None
3744-ZRRDZ,Churned,Dissatisfaction,Network reliability
3745-HRPHI,Stayed,None,None
3746-EUBYR,Churned,Competitor,Competitor made better offer
3748-FVMZZ,Stayed,None,None
3750-CKVKH,Churned,Other,Don't know
3750-RNQKR,Stayed,None,None
3750-YHRYO,Stayed,None,None
3751-KTZEL,Churned,Competitor,Competitor offered higher download speeds
3752-CQSJI,Stayed,None,None
3753-TSEMP,Churned,Dissatisfaction,Product dissatisfaction
3754-DXMRT,Churned,Attitude,Attitude of support person
3755-JBMNH,Churned,Competitor,Competitor offered more data
3756-VNWDH,Stayed,None,None
3757-NJYBX,Churned,Other,Moved
3758-CKOQL,Stayed,None,None
3761-FLYZI,Stayed,None,None
3763-GCZHZ,Churned,Competitor,Competitor offered more data
3764-MNMOI,Stayed,None,None
3765-JXVKY,Churned,Competitor,Competitor offered more data
3766-EJLFL,Stayed,None,None
3768-NLUBH,Churned,Dissatisfaction,Network reliability
3768-VHXQO,Stayed,None,None
3769-MHZNV,Stayed,None,None
3771-PZOBW,Stayed,None,None
3774-VBNXY,Stayed,None,None
3776-EKTKM,Churned,Dissatisfaction,Service dissatisfaction
3777-XROBG,Stayed,None,None
3778-FOAQW,Stayed,None,None
3779-OSWCF,Stayed,None,None
3780-DDGSE,Stayed,None,None
3780-YVMFA,Stayed,None,None
3785-KTYSH,Stayed,None,None
3785-NRHYR,Joined,None,None
3786-WOVKF,Stayed,None,None
3787-TRIAL,Stayed,None,None
3791-LGQCY,Churned,Attitude,Attitude of support person
3793-MMFUH,Churned,Competitor,Competitor made better offer
3794-NFNCH,Stayed,None,None
3795-CAWEX,Stayed,None,None
3795-GWTRD,Stayed,None,None
3796-ENZGF,Stayed,None,None
3797-FKOGQ,Stayed,None,None
3797-VTIDR,Churned,Price,Price too high
3798-EPWRR,Joined,None,None
3799-ISUZQ,Churned,Dissatisfaction,Poor expertise of online support
3800-LYTRK,Stayed,None,None
3801-HMYNL,Churned,Competitor,Competitor had better devices
3803-KMQFW,Churned,Attitude,Attitude of support person
3804-RVTGV,Churned,Price,Price too high
3806-DXQOM,Churned,Attitude,Attitude of service provider
3806-YAZOV,Joined,None,None
3807-BPOMJ,Stayed,None,None
3807-XHCJH,Joined,None,None
3808-HFKDE,Stayed,None,None
3810-DVDQQ,Stayed,None,None
3810-PJUHR,Stayed,None,None
3811-VBYBZ,Churned,Competitor,Competitor had better devices
3812-LRZIR,Stayed,None,None
3813-DHBBB,Stayed,None,None
3814-MLAXC,Churned,Dissatisfaction,Lack of self-service on Website
3815-SLMEF,Churned,Competitor,Competitor offered higher download speeds
3823-KYNQY,Stayed,None,None
3824-RHKVR,Stayed,None,None
3831-YCPUO,Stayed,None,None
3834-XUIFC,Churned,Attitude,Attitude of support person
3836-FZSDJ,Stayed,None,None
3838-OZURD,Churned,Competitor,Competitor had better devices
3841-CONLJ,Joined,None,None
3841-NFECX,Stayed,None,None
3842-IYKUE,Churned,Competitor,Competitor offered more data
3842-QTGDL,Stayed,None,None
3845-FXCYS,Joined,None,None
3845-JHAMY,Stayed,None,None
3847-BAERP,Stayed,None,None
3850-OKINF,Stayed,None,None
3853-LYGAM,Stayed,None,None
3855-ONCAR,Stayed,None,None
3858-VOBET,Churned,Competitor,Competitor made better offer
3858-XHYJO,Stayed,None,None
3859-CVCET,Churned,Competitor,Competitor had better devices
3863-IUBJR,Churned,Competitor,Competitor had better devices
3863-QSTYI,Stayed,None,None
3865-QBWSJ,Stayed,None,None
3865-YIOTT,Stayed,None,None
3865-ZFZIB,Stayed,None,None
3865-ZYKAD,Stayed,None,None
3866-MDTUB,Churned,Attitude,Attitude of support person
3870-MQAMG,Churned,Competitor,Competitor had better devices
3870-SPZSI,Stayed,None,None
3871-IKPYH,Churned,Other,Moved
3873-NFTGI,Stayed,None,None
3873-WOSBC,Stayed,None,None
3874-EQOEP,Churned,Competitor,Competitor had better devices
3877-JRJIP,Churned,Attitude,Attitude of support person
3878-AVSOQ,Joined,None,None
3882-IYOIJ,Stayed,None,None
3884-HCSWG,Churned,Attitude,Attitude of support person
3884-UEBXB,Stayed,None,None
3886-CERTZ,Churned,Competitor,Competitor had better devices
3887-PBQAO,Stayed,None,None
3889-VWBID,Stayed,None,None
3890-RTCMS,Stayed,None,None
3891-NLXJB,Stayed,None,None
3891-PUQOD,Churned,Dissatisfaction,Service dissatisfaction
3892-NXAZG,Stayed,None,None
3893-JRNFS,Stayed,None,None
3896-RCYYE,Stayed,None,None
3896-ZVNET,Stayed,None,None
3898-BSJYF,Stayed,None,None
3898-GUYTS,Stayed,None,None
3900-AQPHZ,Churned,Attitude,Attitude of support person
3902-FOIGH,Churned,Dissatisfaction,Product dissatisfaction
3902-MIVLE,Stayed,None,None
3904-UKFRE,Stayed,None,None
3908-BLSYF,Churned,Competitor,Competitor had better devices
3908-MKIMJ,Stayed,None,None
3910-MRQOY,Stayed,None,None
3911-RSNHI,Stayed,None,None
3913-FCUUW,Stayed,None,None
3913-RDSJZ,Stayed,None,None
3914-FDRHP,Stayed,None,None
3915-ODIYG,Stayed,None,None
3916-NRPAP,Joined,None,None
3920-HIHMQ,Stayed,None,None
3923-CSIHK,Churned,Dissatisfaction,Poor expertise of online support
3926-CUQZX,Churned,Other,Don't know
3926-YZVVX,Stayed,None,None
3927-NLNRY,Churned,Other,Moved
3930-ZGWVE,Joined,None,None
3932-CMDTD,Churned,Dissatisfaction,Limited range of services
3932-IJWDZ,Stayed,None,None
3933-DQPWX,Stayed,None,None
3934-HXCFZ,Churned,Dissatisfaction,Service dissatisfaction
3935-TBRZZ,Stayed,None,None
3936-QQFLL,Joined,None,None
3938-YFPXD,Stayed,None,None
3941-XTSKM,Stayed,None,None
3943-KDREE,Churned,Other,Don't know
3945-GFWQL,Churned,Price,Extra data charges
3946-JEWRQ,Stayed,None,None
3946-MHCZW,Churned,Attitude,Attitude of support person
3948-FVVRP,Stayed,None,None
3948-KXDUF,Stayed,None,None
3948-XHGNA,Churned,Other,Don't know
3950-VPYJB,Stayed,None,None
3951-NJCVI,Stayed,None,None
3955-JBZZM,Stayed,None,None
3956-CJUST,Stayed,None,None
3956-MGXOG,Stayed,None,None
3957-HHLMR,Stayed,None,None
3957-LXOLK,Churned,Competitor,Competitor offered more data
3957-SQXML,Stayed,None,None
3961-SXAXY,Joined,None,None
3963-RYFNS,Stayed,None,None
3966-HRMZA,Joined,None,None
3967-KXAPS,Stayed,None,None
3967-VQOGC,Stayed,None,None
3969-GYXEL,Stayed,None,None
3969-JQABI,Stayed,None,None
3970-XGJDU,Stayed,None,None
3973-SKMLN,Stayed,None,None
3976-BWUCK,Churned,Competitor,Competitor made better offer
3976-HXHCE,Stayed,None,None
3976-NLDEZ,Joined,None,None
3977-QCRSL,Stayed,None,None
3978-YNKDD,Stayed,None,None
3981-QSVQI,Stayed,None,None
3982-DQLUS,Stayed,None,None
3982-JGSFD,Stayed,None,None
3982-XWFZQ,Churned,Competitor,Competitor offered more data
3985-HOYPM,Stayed,None,None
3987-KQDDU,Stayed,None,None
3988-RQIXO,Churned,Attitude,Attitude of service provider
3990-QYKBE,Churned,Competitor,Competitor had better devices
3992-YWPKO,Churned,Competitor,Competitor had better devices
3995-WFCSM,Joined,None,None
3996-ZNWYK,Stayed,None,None
3999-QGRJH,Churned,Dissatisfaction,Product dissatisfaction
3999-WRNGR,Stayed,None,None
4000-VGMQP,Stayed,None,None
4001-TSBTV,Stayed,None,None
4002-BQWPQ,Stayed,None,None
4003-FUSHP,Stayed,None,None
4003-OCTMP,Stayed,None,None
4006-HKYHO,Stayed,None,None
4007-NHVHI,Stayed,None,None
4009-ALQFH,Churned,Competitor,Competitor offered more data
4010-YLMVT,Stayed,None,None
4011-ARPHK,Stayed,None,None
4012-YCFAI,Stayed,None,None
4012-ZTHBR,Stayed,None,None
4013-GUXND,Joined,None,None
4013-TLDHQ,Churned,Competitor,Competitor had better devices
4013-UBXWQ,Churned,Competitor,Competitor made better offer
4016-BJKTZ,Stayed,None,None
4018-KJYUY,Stayed,None,None
4018-PPNDW,Stayed,None,None
4020-KIUDI,Stayed,None,None
4021-RQSNY,Churned,Attitude,Attitude of service provider
4023-RTIQM,Stayed,None,None
4024-CSNBY,Stayed,None,None
4026-SKKHW,Joined,None,None
4029-HPFVY,Joined,None,None
4030-VPZBD,Churned,Dissatisfaction,Network reliability
4032-RMHCI,Stayed,None,None
4039-HEUNW,Churned,Price,Lack of affordable download/upload speed
4039-PIMHX,Stayed,None,None
4043-MKDTV,Stayed,None,None
4049-ZPALD,Stayed,None,None
4054-CUMIA,Stayed,None,None
4056-QHXHZ,Stayed,None,None
4057-FKCZK,Stayed,None,None
4059-IIEBK,Stayed,None,None
4060-LDNLU,Stayed,None,None
4061-UKJWL,Joined,None,None
4062-HBMOS,Stayed,None,None
4063-EIKNQ,Stayed,None,None
4065-JJAVA,Joined,None,None
4067-HLYQI,Stayed,None,None
4070-OKWVH,Stayed,None,None
4072-IPYLT,Stayed,None,None
4074-SJFFA,Churned,Dissatisfaction,Network reliability
4075-JFPGR,Stayed,None,None
4075-WKNIU,Stayed,None,None
4077-CROMM,Churned,Dissatisfaction,Product dissatisfaction
4077-HWUYD,Stayed,None,None
4078-SAYYN,Churned,Price,Long distance charges
4079-ULGFR,Stayed,None,None
4079-VTGLK,Stayed,None,None
4079-WWQQQ,Stayed,None,None
4080-IIARD,Stayed,None,None
4080-OGPJL,Churned,Other,Don't know
4081-DYXAV,Churned,Competitor,Competitor offered higher download speeds
4083-BFNYK,Stayed,None,None
4083-EUGRJ,Churned,Attitude,Attitude of support person
4086-ATNFV,Stayed,None,None
4086-WITJG,Stayed,None,None
4086-YQSNZ,Churned,Attitude,Attitude of service provider
4088-YLDSU,Churned,Competitor,Competitor had better devices
4090-KPJIP,Joined,None,None
4091-TVOCN,Stayed,None,None
4092-OFQZS,Stayed,None,None
4094-NSEDU,Churned,Competitor,Competitor made better offer
4097-YODCF,Stayed,None,None
4098-NAUKP,Stayed,None,None
4102-HLENU,Stayed,None,None
4102-OQUPX,Churned,Competitor,Competitor made better offer
4104-PVRPS,Stayed,None,None
4106-HADHQ,Churned,Other,Moved
4109-CYRBD,Stayed,None,None
4110-PFEUZ,Churned,Competitor,Competitor had better devices
4111-BNXIF,Stayed,None,None
4112-LUEIZ,Churned,Attitude,Attitude of support person
4114-QMKVN,Stayed,None,None
4115-BNPJY,Stayed,None,None
4115-NZRKS,Stayed,None,None
4115-UMJFQ,Stayed,None,None
4116-IQRFR,Stayed,None,None
4116-TZAQJ,Churned,Attitude,Attitude of support person
4118-CEVPF,Stayed,None,None
4119-ZYPZY,Stayed,None,None
4121-AGSIN,Stayed,None,None
4123-DVHPH,Stayed,None,None
4123-FCVCB,Stayed,None,None
4124-MMETB,Churned,Competitor,Competitor offered higher download speeds
4128-ETESU,Stayed,None,None
4129-LYCOI,Stayed,None,None
4130-MZLCC,Stayed,None,None
4132-KALRO,Stayed,None,None
4132-POCZS,Stayed,None,None
4134-BSXLX,Stayed,None,None
4135-FRWKJ,Stayed,None,None
4137-BTIKL,Joined,None,None
4137-JOPHL,Stayed,None,None
4138-NAXED,Stayed,None,None
4139-DETXS,Stayed,None,None
4139-JPIAM,Stayed,None,None
4139-SUGLD,Churned,Attitude,Attitude of service provider
4140-MUHUG,Churned,Attitude,Attitude of service provider
4140-WJAWW,Churned,Price,Long distance charges
4143-HHPMK,Churned,Attitude,Attitude of support person
4143-OOBWZ,Churned,Attitude,Attitude of service provider
4145-UQXUQ,Churned,Competitor,Competitor had better devices
4146-SVFUD,Joined,None,None
4154-AQUGT,Churned,Competitor,Competitor made better offer
4159-NAAIX,Stayed,None,None
4160-AMJTL,Churned,Attitude,Attitude of support person
4163-HFTUK,Stayed,None,None
4163-KIUHY,Stayed,None,None
4163-NCJAK,Stayed,None,None
4174-LPGTI,Churned,Other,Moved
4176-FXYBO,Stayed,None,None
4176-RELJR,Stayed,None,None
4177-JPDFU,Stayed,None,None
4178-EGMON,Stayed,None,None
4182-BGSIQ,Stayed,None,None
4183-MYFRB,Stayed,None,None
4183-WCSEP,Churned,Price,Long distance charges
4184-TJFAN,Churned,Attitude,Attitude of support person
4184-VODJZ,Stayed,None,None
4186-ZBUEW,Stayed,None,None
4187-CINZD,Churned,Competitor,Competitor had better devices
4188-FRABG,Stayed,None,None
4188-PCPIG,Stayed,None,None
4189-NAKJS,Stayed,None,None
4190-MFLUW,Churned,Competitor,Competitor made better offer
4191-XOVOM,Stayed,None,None
4192-GORJT,Churned,Competitor,Competitor had better devices
4193-IBKSW,Stayed,None,None
4193-ORFCL,Churned,Competitor,Competitor had better devices
4194-FJARJ,Stayed,None,None
4194-WHFCB,Stayed,None,None
4195-NZGTA,Joined,None,None
4195-PNGZS,Stayed,None,None
4195-SMMNX,Churned,Attitude,Attitude of support person
4198-VFOEA,Stayed,None,None
4199-QHJNM,Stayed,None,None
4201-JMNGR,Churned,Dissatisfaction,Service dissatisfaction
4203-QGNZA,Stayed,None,None
4208-UFFGW,Churned,Other,Don't know
4210-QFJMF,Churned,Competitor,Competitor made better offer
4211-MMAZN,Churned,Attitude,Attitude of support person
4213-HKBJO,Stayed,None,None
4220-TINQT,Stayed,None,None
4223-BKEOR,Stayed,None,None
4223-WOZCM,Joined,None,None
4226-KKDON,Stayed,None,None
4227-OJHAL,Stayed,None,None
4228-ZGYUW,Churned,Competitor,Competitor offered more data
4229-CZMLL,Churned,Dissatisfaction,Service dissatisfaction
4231-LZUYM,Stayed,None,None
4232-JGKIY,Joined,None,None
4234-XTNEA,Joined,None,None
4236-UJPWO,Joined,None,None
4236-XPXAV,Churned,Other,Moved
4237-CLSMM,Joined,None,None
4237-RLAQD,Churned,Attitude,Attitude of support person
4238-HFHSN,Stayed,None,None
4238-JSSWH,Stayed,None,None
4248-HCETZ,Churned,Attitude,Attitude of support person
4248-QPAVC,Churned,Competitor,Competitor made better offer
4250-FDVOU,Churned,Attitude,Attitude of support person
4250-WAROZ,Stayed,None,None
4250-ZBWLV,Churned,Competitor,Competitor offered higher download speeds
4254-QPEDE,Stayed,None,None
4255-DDUOU,Churned,Price,Long distance charges
4256-ZWTZI,Stayed,None,None
4257-GAESD,Stayed,None,None
